source,item_id,title_id,title,creators,language,year,period,genre,non_english_title,subfield,biology_hits,subjects,volume_info,barcode,item_url,item_text_url,copyright_status,rights_statement,license_type,rights_holder,work_id,period_bin
BHL,15674,1028,"Guide to the study of animal ecology,  by Charles C. Adams","Adams, Charles C. (Charles Christopher), 1873-1955",ENG,1913,1910_1919,monograph_or_book,0,natural_history_ecology_behavior,animal,Animal ecology,,guidetostudyofan00adam,https://www.biodiversitylibrary.org/item/15674,https://www.biodiversitylibrary.org/itemtext/15674,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1028,1910_1929
BHL,15712,1056,... The dogfish (Acanthias); an elasmobranch,"Kingsley, J. S. (John Sterling), 1854-1929",ENG,1907,1900_1909,monograph_or_book,0,general_or_unknown,zoology,Dissection; Laboratory manuals; Zoology; Sharks,,dogfishacanthias00king,https://www.biodiversitylibrary.org/item/15712,https://www.biodiversitylibrary.org/itemtext/15712,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1056,1890_1909
BHL,15795,1104,Synopsis of the classification of the animal kingdom,"Nicholson, Henry Alleyne, 1844-1899",ENG,1882,1880_1889,monograph_or_book,0,taxonomy_systematics,animal;classification;zoology,Classification; Zoology,,synopsisofclassi00nich,https://www.biodiversitylibrary.org/item/15795,https://www.biodiversitylibrary.org/itemtext/15795,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1104,1870_1889
BHL,16721,12293,A student's text-book of zoology,"Sedgwick, Adam, 1854-1913; Lister, Joseph Jackson, 1857-1927; Shipley, A. E. Sir, (Arthur Everett), 1861-1927",ENG,1898,1890_1899,textbook_manual,0,general_or_unknown,zoology,Zoology,v.1 (1898),studentstextbook0101sedg,https://www.biodiversitylibrary.org/item/16721,https://www.biodiversitylibrary.org/itemtext/16721,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,12293,1890_1909
BHL,16725,8147,"The anatomy, physiology, morphology and development of the blow- fly (Calliphora erythrocephala), A study in the comparative anatomy and morphology of insects; with plates and illustrations executed directly from the drawings of the author","Lowne, B. T. (Benjamin Thompson), 1839-1925",ENG,1890,1890_1899,monograph_or_book,0,comparative_anatomy_morphology,anatomy;comparative anatomy;morphology;physiology,Blowflies,v.1 (1890-1892),anatomyphysiolog01lown,https://www.biodiversitylibrary.org/item/16725,https://www.biodiversitylibrary.org/itemtext/16725,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,8147,1890_1909
BHL,16763,1697,Zoology for high schools and colleges,"Packard, A. S. (Alpheus Spring), 1839-1905",ENG,1880,1880_1889,monograph_or_book,0,general_or_unknown,zoology,1758-1900; Zoology,,zoologyforhighsc1880pack,https://www.biodiversitylibrary.org/item/16763,https://www.biodiversitylibrary.org/itemtext/16763,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1697,1870_1889
BHL,16848,1322,A history of the British hydroid zoophytes,"Hincks, Thomas, 1818-1899",ENG,1868,1860_1869,monograph_or_book,0,general_or_unknown,animal;animals,Great Britain; Marine animals; Hydroida; Hydromedusae,2,historyofbritish02hinc,https://www.biodiversitylibrary.org/item/16848,https://www.biodiversitylibrary.org/itemtext/16848,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1322,1850_1869
BHL,16858,1776,A text-book of zoology,"Parker, T. Jeffery (Thomas Jeffery), 1850-1897; Haswell, William Aitcheson 1854-1925",ENG,1897,1890_1899,textbook_manual,0,general_or_unknown,zoology,Zoology,1,textbookofzoolog1897v01park,https://www.biodiversitylibrary.org/item/16858,https://www.biodiversitylibrary.org/itemtext/16858,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1776,1890_1909
BHL,16867,1783,"Introduction to zoology; a guide to the study of animals, for the use of secondary schools","Davenport, Charles Benedict, 1866-1944; Davenport, Gertrude Anna Crotty, 1866-",ENG,1900,1900_1909,textbook_manual,0,general_or_unknown,animal;animals;zoology,Zoology,,introductiontozo00dave,https://www.biodiversitylibrary.org/item/16867,https://www.biodiversitylibrary.org/itemtext/16867,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1783,1890_1909
BHL,16873,3746,Text-book of the embryology of man and mammals,"Hertwig, Oscar, 1849-1922; Mark, E. L. (Edward Laurens), 1847-1946",ENG,1892,1890_1899,textbook_manual,0,embryology_development,embryology,Embryology,,textbookofembryo1892hert,https://www.biodiversitylibrary.org/item/16873,https://www.biodiversitylibrary.org/itemtext/16873,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,3746,1890_1909
BHL,17099,1890,The conquest of disease through animal experimentation,"Warbasse, James Peter, 1866-1957",ENG,1910,1910_1919,monograph_or_book,0,general_or_unknown,animal;animals,"Animals, Laboratory; Vivisection",,conquestofdiseas00warb,https://www.biodiversitylibrary.org/item/17099,https://www.biodiversitylibrary.org/itemtext/17099,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1890,1910_1929
BHL,17101,1891,Animal mechanism: a treatise on terrestrial and aerial locomotion,"Marey, Etienne-Jules, 1830-1904",ENG,1879,1870_1879,monograph_or_book,0,general_or_unknown,animal,Animal locomotion,,animalmechanismt00mare,https://www.biodiversitylibrary.org/item/17101,https://www.biodiversitylibrary.org/itemtext/17101,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1891,1870_1889
BHL,18237,210584,Contributions to embryology,Carnegie Institution of Washington,ENG,1917,1910_1919,monograph_or_book,0,embryology_development,embryology,Embryology,no.225=v.5 (1917),carnegieinstitut225carn,https://www.biodiversitylibrary.org/item/18237,https://www.biodiversitylibrary.org/itemtext/18237,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,210584,1910_1929
BHL,18344,2079,"Zoology of New York; or, The New York Fauna; comprising detailed descriptions of all the animals hitherto observed within the state of New York, with brief notices of those occasionally found near its borders, and accompanied by appropriate illustrations","De Kay, James E. (James Ellsworth), 1792-1851; Seward, William H. (William Henry), 1801-1872",ENG,1842,1830_1849,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;fauna;natural history;zoology,Natural history; New York (State); Zoology,Introduction,zoologyofnewyork00deka,https://www.biodiversitylibrary.org/item/18344,https://www.biodiversitylibrary.org/itemtext/18344,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,2079,1830_1849
BHL,18350,2079,"Zoology of New York; or, The New York Fauna; comprising detailed descriptions of all the animals hitherto observed within the state of New York, with brief notices of those occasionally found near its borders, and accompanied by appropriate illustrations","De Kay, James E. (James Ellsworth), 1792-1851; Seward, William H. (William Henry), 1801-1872",ENG,1842,1830_1849,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;fauna;natural history;zoology,Natural history; New York (State); Zoology,"Part 2, Birds",zoologyofnewyork02deka,https://www.biodiversitylibrary.org/item/18350,https://www.biodiversitylibrary.org/itemtext/18350,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,2079,1830_1849
BHL,18359,2079,"Zoology of New York; or, The New York Fauna; comprising detailed descriptions of all the animals hitherto observed within the state of New York, with brief notices of those occasionally found near its borders, and accompanied by appropriate illustrations","De Kay, James E. (James Ellsworth), 1792-1851; Seward, William H. (William Henry), 1801-1872",ENG,1842,1830_1849,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;fauna;natural history;zoology,Natural history; New York (State); Zoology,"Part 3, Reptiles-Text",zoologyofnewyork03deka,https://www.biodiversitylibrary.org/item/18359,https://www.biodiversitylibrary.org/itemtext/18359,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,2079,1830_1849
BHL,15643,1006,Elements of the comparative anatomy of vertebrates,"Wiedersheim, Robert, 1848-1923; Parker, W. N. (William Newton), 1857-1923",ENG,1886,1880_1889,monograph_or_book,0,comparative_anatomy_morphology,anatomy;comparative anatomy,"Anatomy; Anatomy, Comparative; Vertebrates",,elementsofcompar00wied,https://www.biodiversitylibrary.org/item/15643,https://www.biodiversitylibrary.org/itemtext/15643,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1006,1870_1889
BHL,15647,53985,Text-book of embryology,"Heape, Walter, 1855-1929; Kerr, John Graham, 1869-1957; MacBride, E. W. (Ernest William), 1866-1940",ENG,1914,1910_1919,textbook_manual,0,embryology_development,embryology,Embryology; Invertebrates; Vertebrates,,textbookofembryo00heap,https://www.biodiversitylibrary.org/item/15647,https://www.biodiversitylibrary.org/itemtext/15647,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,53985,1910_1929
BHL,15673,1027,"Vertebrate embryology; a text-book for students and practitioners, by A. Milnes Marshall",,ENG,1893,1890_1899,textbook_manual,0,embryology_development,embryology,,,vertebrateembryo00mars,https://www.biodiversitylibrary.org/item/15673,https://www.biodiversitylibrary.org/itemtext/15673,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1027,1890_1909
BHL,15729,1071,An introduction to the classification of animals,"Huxley, Thomas Henry, 1825-1895",ENG,1869,1860_1869,textbook_manual,0,taxonomy_systematics,animal;animals;classification;zoology,Classification; Zoology,,introductiontocl00huxl,https://www.biodiversitylibrary.org/item/15729,https://www.biodiversitylibrary.org/itemtext/15729,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1071,1850_1869
BHL,15886,1137,The life-histories of the British marine food-fishes,"M'Intosh, William Carmichael, 1838-1931; Masterman, Arthur T",ENG,1897,1890_1899,monograph_or_book,0,embryology_development,embryology,Embryology; Food; Fishes,,lifehistoriesofb00mcin,https://www.biodiversitylibrary.org/item/15886,https://www.biodiversitylibrary.org/itemtext/15886,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1137,1890_1909
BHL,15978,1181,Three lectures on experimental embryology,"Jenkinson, J. W. (John Wilfrid), 1871-1915; Marett, R. R. 1866-1943",ENG,1917,1910_1919,popular_or_essay,0,embryology_development,embryology,"Embryology, Experimental",,threelecturesone00jenk,https://www.biodiversitylibrary.org/item/15978,https://www.biodiversitylibrary.org/itemtext/15978,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1181,1910_1929
BHL,15999,1199,Animal mechanics,"Bell, Charles, Sir, 1774-1842; Wyman, Jeffries, 1814-1874",ENG,1902,1900_1909,monograph_or_book,0,general_or_unknown,animal,Animal mechanics,,animalmechanics00bell,https://www.biodiversitylibrary.org/item/15999,https://www.biodiversitylibrary.org/itemtext/15999,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1199,1890_1909
BHL,15613,57469,Dissection of the dog as a basis for the study of physiology,"Howell, William H. (William Henry), 1860-1945",ENG,1888,1880_1889,monograph_or_book,0,physiology,anatomy;physiology,Anatomy; Dissection; Dogs; Mammals,,dissectionofdoga00howe,https://www.biodiversitylibrary.org/item/15613,https://www.biodiversitylibrary.org/itemtext/15613,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,57469,1870_1889
BHL,15692,1042,The sea-beach at ebb-tide : a guide to the study of the seaweeds and the lower animal life found between tidemarks,"Arnold, Augusta Foote, 1844-1903",ENG,1901,1900_1909,monograph_or_book,0,general_or_unknown,animal;animals;biology,Marine plants; Marine animals; Seashore biology,,seabeachatebbtid00arno,https://www.biodiversitylibrary.org/item/15692,https://www.biodiversitylibrary.org/itemtext/15692,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1042,1890_1909
BHL,15754,1087,Text-book of the embryology of man and mammals,"Hertwig, Oscar, 1849-1922; Mark, E. L. (Edward Laurens), 1847-1946",ENG,1899,1890_1899,textbook_manual,0,embryology_development,embryology,Embryology,,textbookofembryo00hert,https://www.biodiversitylibrary.org/item/15754,https://www.biodiversitylibrary.org/itemtext/15754,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1087,1890_1909
BHL,15962,1166,"American animals: a popular guide to the mammals of North America north of Mexico, with intimate biographies of the more familiar species","Stone, Witmer. 1866-1939; Cram, William Everett, 1871-1947",ENG,1904,1900_1909,popular_or_essay,0,taxonomy_systematics,animal;animals,Mammals; North America,,americananimalsp00ston,https://www.biodiversitylibrary.org/item/15962,https://www.biodiversitylibrary.org/itemtext/15962,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1166,1890_1909
BHL,15976,1179,"Defensive ferments of the animal organism against substances out of harmony with the body, the blood-plasma and the cells; their demonstration, and their diagnostic significance for testing the functions of different organs","Abderhalden, Emil, 1877-1950; Gavronsky, J. O.; Lanchester, William Forster, 1875-1953",ENG,1914,1910_1919,monograph_or_book,0,physiology,animal,Enzyme inhibitors,,defensiveferment00abde,https://www.biodiversitylibrary.org/item/15976,https://www.biodiversitylibrary.org/itemtext/15976,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1179,1910_1929
BHL,15993,3747,Form and function : a contribution to the history of animal morphology,"Russell, E. S. (Edward Stuart), 1887-1954",ENG,1916,1910_1919,monograph_or_book,0,physiology,animal;animals;morphology,Morphology (Animals),,formfunctioncont00russ,https://www.biodiversitylibrary.org/item/15993,https://www.biodiversitylibrary.org/itemtext/15993,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,3747,1910_1929
BHL,16001,55072,Animal intelligence; experimental studies,"Thorndike, Edward L. (Edward Lee), 1874-1949",ENG,1911,1910_1919,monograph_or_book,0,general_or_unknown,animal,Animal intelligence,,animalintelligen00thor,https://www.biodiversitylibrary.org/item/16001,https://www.biodiversitylibrary.org/itemtext/16001,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,55072,1910_1929
BHL,16168,1321,The elements of insect anatomy; an outline for the use of students in entomological laboratories,"Comstock, John Henry, 1849-1931",ENG,1910,1910_1919,monograph_or_book,0,comparative_anatomy_morphology,anatomy,,,elementsofinsect00coms,https://www.biodiversitylibrary.org/item/16168,https://www.biodiversitylibrary.org/itemtext/16168,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1321,1910_1929
BHL,16171,1324,... North Pacific ophiurans in the collection of the United States National museum,"Clark, Hubert Lyman, 1870-1947",ENG,1911,1910_1919,monograph_or_book,0,general_or_unknown,animal;animals,Marine animals; North Pacific Ocean; Ophiuroidea,,northpacificophi00clar,https://www.biodiversitylibrary.org/item/16171,https://www.biodiversitylibrary.org/itemtext/16171,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1324,1910_1929
BHL,16222,1360,Variation in animals and plants,"Vernon, Horace Middleton, 1870-",ENG,1902,1900_1909,monograph_or_book,0,general_or_unknown,animal;animals;biology,Variation (Biology),,variationinanima00vern,https://www.biodiversitylibrary.org/item/16222,https://www.biodiversitylibrary.org/itemtext/16222,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1360,1890_1909
BHL,15556,959,Origin of species,"Darwin, Charles, 1809-1882",ENG,1900,1900_1909,monograph_or_book,0,evolution_adaptation,evolution,Evolution; Natural selection,,originofspecies1900darw,https://www.biodiversitylibrary.org/item/15556,https://www.biodiversitylibrary.org/itemtext/15556,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,959,1890_1909
BHL,15671,1025,Studies in animal life.  By George Henry Lewes,"Lewes, George Henry, 1817-1878",ENG,1860,1860_1869,monograph_or_book,0,general_or_unknown,animal,,,studiesinanimall00lewe,https://www.biodiversitylibrary.org/item/15671,https://www.biodiversitylibrary.org/itemtext/15671,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1025,1850_1869
BHL,15682,927,The British freshwater Rhizopoda and Heliozoa,"Cash, James, 1839-1909; Hopkinson, John, 1844-1919; Wailes, G. H.; Ray Society.",ENG,1905,1900_1909,monograph_or_book,0,general_or_unknown,animal;animals,Freshwater animals; Great Britain; Heliozoa; Rhizopoda,2,britishfreshwate02cash,https://www.biodiversitylibrary.org/item/15682,https://www.biodiversitylibrary.org/itemtext/15682,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,927,1890_1909
BHL,15796,1105,The fur seals and fur-seal islands of the North Pacific ocean,"Jordan, David Starr, 1851-1931; Clark, George A. (George Archibald), 1864-1918; Stejneger, Leonhard, 1851-1943; U.S. Coast and Geodetic Survey; United States. Department of the Treasury.",ENG,1898,1890_1899,monograph_or_book,0,general_or_unknown,animal;animals,Sealing; Seals (Animals),2,fursealsfurseali02usco,https://www.biodiversitylibrary.org/item/15796,https://www.biodiversitylibrary.org/itemtext/15796,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1105,1890_1909
BHL,15808,1073,Report to the government of Baroda on the marine zoology of Okhamandal in Kattiawar,"Hornell, James, 1865-1949",ENG,1909,1900_1909,monograph_or_book,0,general_or_unknown,animal;animals;zoology,India; Indian Ocean; Marine animals; Social life and customs,pt. 1,reporttogovernme01horn,https://www.biodiversitylibrary.org/item/15808,https://www.biodiversitylibrary.org/itemtext/15808,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1073,1890_1909
BHL,15883,1134,The evolution of bird-song : with observations on the influence of heredity and limitation,"Witchell, Charles A. (Charles Aldolphus), 1862-1907",ENG,1896,1890_1899,monograph_or_book,0,evolution_adaptation,evolution,"59.82:15,8; Birdsongs",,evolutionofbirds00witc,https://www.biodiversitylibrary.org/item/15883,https://www.biodiversitylibrary.org/itemtext/15883,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1134,1890_1909
BHL,15975,1178,"On the classification and geographical distribution of the Mammalia, being a lecture on Sir Robert Reade's foundation, delivered before the University of Cambridge ... May 10, 1859. To which is added an appendix ""On the gorilla,"" and ""On the extinction and transmutation of species.""","Owen, Richard, 1804-1892",ENG,1859,1850_1859,monograph_or_book,0,taxonomy_systematics,animal;animals;classification;zoology,Apes; Animals; Classification; Mammals; Zoology; Zoogeography,,onclassification00owen,https://www.biodiversitylibrary.org/item/15975,https://www.biodiversitylibrary.org/itemtext/15975,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1178,1850_1869
BHL,15987,1189,The Mammalia in their relation to primeval times,"Schmidt, Oscar, 1823-1886",ENG,1886,1880_1889,monograph_or_book,0,evolution_adaptation,evolution,Evolution; Mammals,,mammaliaintheirr00schm,https://www.biodiversitylibrary.org/item/15987,https://www.biodiversitylibrary.org/itemtext/15987,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1189,1870_1889
BHL,16588,1603,A biological survey of the waters of Woods Hole and vicinity,"Cole, Leon J. (Leon Jacob), 1877-1948; Davis, Bradley M. (Bradley Moore), 1871-1957; Osburn, Raymond C. (Raymond Carroll), 1872-1955; Sumner, Francis B. (Francis Bertody), 1874-1945; United States. Bureau of Fisheries.; United States. Office of Experiment Stations.",ENG,1913,1910_1919,monograph_or_book,0,general_or_unknown,animal;animals,Massachusetts; Marine plants; Marine animals,Pt.2,abiologicalsurve02unit,https://www.biodiversitylibrary.org/item/16588,https://www.biodiversitylibrary.org/itemtext/16588,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1603,1910_1929
BHL,16791,3733,Elementary entomology,"Sanderson, Dwight, 1878-1944; Jackson, C. F. (Cicero Floyd), 1882-",ENG,1912,1910_1919,monograph_or_book,0,general_or_unknown,entomology,Entomology; Insects,,elementaryentomo00sand,https://www.biodiversitylibrary.org/item/16791,https://www.biodiversitylibrary.org/itemtext/16791,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,3733,1910_1929
BHL,16813,1737,"Entomology, with special reference to its biological and economic aspects","Folsom, Justus Watson, 1871-1936",ENG,1913,1910_1919,monograph_or_book,0,general_or_unknown,entomology,Insects,,entomologywithsp00fols,https://www.biodiversitylibrary.org/item/16813,https://www.biodiversitylibrary.org/itemtext/16813,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1737,1910_1929
BHL,16827,1749,Elements of zoölogy : a textbook,"Tenney, Sanborn, 1827-1877",ENG,1875,1870_1879,textbook_manual,0,general_or_unknown,zoology,Zoology,,elementsofzolo00tenn,https://www.biodiversitylibrary.org/item/16827,https://www.biodiversitylibrary.org/itemtext/16827,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1749,1870_1889
BHL,16830,1752,Outlines of zoology,"Thomson, J. Arthur (John Arthur), 1861-1933",ENG,1906,1900_1909,monograph_or_book,0,general_or_unknown,zoology,Zoology,,outlinesofzoolog00thom,https://www.biodiversitylibrary.org/item/16830,https://www.biodiversitylibrary.org/itemtext/16830,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1752,1890_1909
BHL,16832,55512,Zoology for high schools and colleges,"Packard, A. S. (Alpheus Spring), 1839-1905",ENG,1889,1880_1889,monograph_or_book,0,general_or_unknown,zoology,Zoology,,zoologyforhighsc1889pack,https://www.biodiversitylibrary.org/item/16832,https://www.biodiversitylibrary.org/itemtext/16832,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,55512,1870_1889
BHL,16843,1763,"Life and death, heredity and evolution in unicellular organisms","Jennings, H. S. (Herbert Spencer), 1868-1947",ENG,1920,1920_1929,monograph_or_book,0,evolution_adaptation,evolution,Evolution; Heredity; Protozoa,,lifedeathheredit00jenn,https://www.biodiversitylibrary.org/item/16843,https://www.biodiversitylibrary.org/itemtext/16843,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1763,1910_1929
BHL,16844,1764,"The aquarium : its inhabitants, structure, and management","Taylor, J. E. (John Ellor), 1837-1895",ENG,1910,1910_1919,monograph_or_book,0,comparative_anatomy_morphology,animal;animals,Aquariums; Freshwater animals; Marine aquariums,,aquariumitsinhab00tayl,https://www.biodiversitylibrary.org/item/16844,https://www.biodiversitylibrary.org/itemtext/16844,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1764,1910_1929
BHL,16854,1772,"The loose leaf system of laboratory notes, for guidance in the dissection and elementary study of animal types","Scheffer, Theo. H.",ENG,1912,1910_1919,monograph_or_book,0,general_or_unknown,animal;zoology,Laboratory manuals; Zoology,,looseleafsystemo00sche,https://www.biodiversitylibrary.org/item/16854,https://www.biodiversitylibrary.org/itemtext/16854,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1772,1910_1929
BHL,16865,1781,The illustrated natural history,"Wood, J. G. (John George), 1827-1889",ENG,1872,1870_1879,monograph_or_book,0,natural_history_ecology_behavior,natural history;zoology,1758-1900; Zoology,,illustratednatur00wood,https://www.biodiversitylibrary.org/item/16865,https://www.biodiversitylibrary.org/itemtext/16865,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1781,1870_1889
BHL,16914,39641,The natural history of the British Entomostraca,"Baird, William, 1803-1872; Salter, John William, 1820-1869; Wing, William; Reeve, Benham, and Reeve.",ENG,1850,1850_1859,monograph_or_book,0,natural_history_ecology_behavior,natural history,Crustacea; Entomostraca; Great Britain,,naturalhistoryof00bair,https://www.biodiversitylibrary.org/item/16914,https://www.biodiversitylibrary.org/itemtext/16914,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,39641,1850_1869
BHL,17482,1934,The natural history of aquatic insects,"Miall, L. C. (Louis Compton), 1842-1921",ENG,1922,1920_1929,monograph_or_book,0,natural_history_ecology_behavior,natural history,Aquatic insects,,naturalhistoryof00mial,https://www.biodiversitylibrary.org/item/17482,https://www.biodiversitylibrary.org/itemtext/17482,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1934,1910_1929
BHL,17605,57686,Organism and environment as illustrated by the physiology of breathing,"Haldane, J. S. (John Scott), 1860-1936",ENG,1917,1910_1919,monograph_or_book,0,physiology,adaptation;biology;physiology,Adaptation (Biology); Respiration,,organismenvironm00hald,https://www.biodiversitylibrary.org/item/17605,https://www.biodiversitylibrary.org/itemtext/17605,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,57686,1910_1929
BHL,17705,1980,The doctrine of evolution; its basis and its scope,"Crampton, Henry Edward, 1875-1956; Simpson, J. Y.,; Ontario. Legislative Library,; Norwood Press,; J. S. Cushing Co.,; Berwick & Smith Co.,",ENG,1911,1910_1919,monograph_or_book,0,evolution_adaptation,evolution,Evolution,,doctrineofevolut00cram,https://www.biodiversitylibrary.org/item/17705,https://www.biodiversitylibrary.org/itemtext/17705,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1980,1910_1929
BHL,17746,41463,The animal kingdom : arranged in conformity with its organization,"Cuvier, Georges, baron, 1769-1832; McMurtrie, Henry, 1793-1865; Latreille, P. A. (Pierre André), 1762-1833; Laurillard, Charles Léopold, 1783-1853",ENG,1831,1830_1849,monograph_or_book,0,taxonomy_systematics,animal;animals;classification;zoology,Animals; Classification; Pictorial works; Zoology,v 2 (1831),animalkingdomarr02cuvi,https://www.biodiversitylibrary.org/item/17746,https://www.biodiversitylibrary.org/itemtext/17746,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,41463,1830_1849
BHL,18167,2050,William Keith Brooks : a sketch of his life by some of his former pupils and associates,"Brooks, William Keith, 1848-1908",ENG,1910,1910_1919,monograph_or_book,0,comparative_anatomy_morphology,anatomy;morphology,"Anatomy, Comparative; Invertebrates; Morphology",,williamkeithbroo00broo,https://www.biodiversitylibrary.org/item/18167,https://www.biodiversitylibrary.org/itemtext/18167,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,2050,1910_1929
BHL,15634,1003,Comparative anatomy and physiology,"Bell, F. J. (Francis Jeffrey), 1855-1924",ENG,1885,1880_1889,monograph_or_book,0,comparative_anatomy_morphology,anatomy;comparative anatomy;physiology,,,comparativeanato00bell,https://www.biodiversitylibrary.org/item/15634,https://www.biodiversitylibrary.org/itemtext/15634,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1003,1870_1889
BHL,16002,1202,The structure and classification of birds,"Beddard, Frank E. (Frank Evers), 1858-1925",ENG,1898,1890_1899,monograph_or_book,0,comparative_anatomy_morphology,anatomy;classification,Anatomy; Birds; Classification,,structureclassif00bedd,https://www.biodiversitylibrary.org/item/16002,https://www.biodiversitylibrary.org/itemtext/16002,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1202,1890_1909
BHL,16057,1105,The fur seals and fur-seal islands of the North Pacific ocean,"Jordan, David Starr, 1851-1931; Clark, George A. (George Archibald), 1864-1918; Stejneger, Leonhard, 1851-1943; U.S. Coast and Geodetic Survey; United States. Department of the Treasury.",ENG,1898,1890_1899,monograph_or_book,0,general_or_unknown,animal;animals,Sealing; Seals (Animals),1,fursealsfurseali01usco,https://www.biodiversitylibrary.org/item/16057,https://www.biodiversitylibrary.org/itemtext/16057,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1105,1890_1909
BHL,16204,17250,Materials for the study of variation treated with especial regard to discontinuity in the origin of species,"Bateson, William, 1861-1926; Clay, C. J.,; Pierpont, F. H.,",ENG,1894,1890_1899,monograph_or_book,0,evolution_adaptation,biology;evolution,19th century; Evolution; Genetics; Variation (Biology); Variation (Genetics),,materialsforstud00bate,https://www.biodiversitylibrary.org/item/16204,https://www.biodiversitylibrary.org/itemtext/16204,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,17250,1890_1909
BHL,16231,1367,The individual in the animal kingdom,"Huxley, Julian, 1887-1975",ENG,1912,1910_1919,monograph_or_book,0,general_or_unknown,animal;biology,Biology; Individuality,,individualinanim00huxl,https://www.biodiversitylibrary.org/item/16231,https://www.biodiversitylibrary.org/itemtext/16231,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1367,1910_1929
BHL,16317,1421,An introduction to the study of fossils (plants and animals),"Shimer, Hervey Woodburn, 1872-1965",ENG,1914,1910_1919,textbook_manual,0,paleontology,animal;animals;paleontology,Paleontology,,introductiontost00shim,https://www.biodiversitylibrary.org/item/16317,https://www.biodiversitylibrary.org/itemtext/16317,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,1421,1910_1929
BHL,16393,55786,"Readings in evolution, genetics, and eugenics","Newman, Horatio Hackett, 1875-1957",ENG,1921,1920_1929,monograph_or_book,0,evolution_adaptation,evolution,Evolution; Genetics; Eugenics; Heredity,,readingsinevolut00newm,https://www.biodiversitylibrary.org/item/16393,https://www.biodiversitylibrary.org/itemtext/16393,Public domain.  The BHL considers that this work is no longer under copyright protection.,,,,55786,1910_1929
