work_id,period_bin,subfield,n_rows,all_n,all_divine_teleology,all_non_divine_teleology,all_internal_essence,whole_n,whole_divine_teleology,whole_non_divine_teleology,whole_internal_essence,part_n,part_divine_teleology,part_non_divine_teleology,part_internal_essence
anderson|sixth letter to sir joseph banks baronet on,1750_1799,(IA supplement),7,2,0,2,0,0,0,0,0,2,0,2,0
|system of anatomy and physiology from the latest,1750_1799,(IA supplement),372,81,0,64,17,14,0,11,3,67,0,53,14
|system of anatomy and physiology with the comparative,1750_1799,(IA supplement),1018,243,2,192,49,4,0,3,1,239,2,189,48
anderson|tenth letter to sir joseph banks baronet on,1750_1799,(IA supplement),10,2,0,2,0,1,0,1,0,1,0,1,0
moreau|tour to cheltenham spa or gloucestershire display d,1750_1799,(IA supplement),95,0,0,0,0,0,0,0,0,0,0,0,0
monro|treatise on comparative anatomy by alexander monro published,1750_1799,(IA supplement),264,78,1,69,8,10,0,9,1,68,1,60,7
charlevoix|voyage to north america undertaken by command of,1750_1799,(IA supplement),388,40,4,35,1,18,1,17,0,22,3,18,1
roberts|account of the first discovery and natural history,1750_1799,(IA supplement),147,3,0,3,0,3,0,3,0,0,0,0,0
home|account of the orifice in the retina of,1750_1799,(IA supplement),20,2,0,2,0,0,0,0,0,2,0,2,0
|easy way of breeding canary birds and the,1750_1799,(IA supplement),59,17,0,16,1,4,0,4,0,13,0,12,1
anderson|eleventh letter to sir joseph banks baronet on,1750_1799,(IA supplement),11,1,0,0,1,0,0,0,0,1,0,0,1
monro|essay on comparative anatomy the second edition 1775,1750_1799,(IA supplement),191,94,2,85,7,14,1,11,2,80,1,74,5
young|essay on humanity to animals by thomas young,1750_1799,(IA supplement),170,17,4,13,0,11,3,8,0,6,1,5,0
aikin|essay on the application of natural history to,1750_1799,(IA supplement),130,4,0,4,0,2,0,2,0,2,0,2,0
mills|essay on the management of bees wherein is,1750_1799,(IA supplement),342,46,2,44,0,29,0,29,0,17,2,15,0
kentish|essay on the method of studying natural history,1750_1799,(IA supplement),91,19,1,5,13,4,1,0,3,15,0,5,10
whytt|essay on the vital and other involuntary motions,1750_1799,(IA supplement),274,40,2,28,10,7,1,4,2,33,1,24,8
dodd|essay towards a natural history of the herring,1750_1799,(IA supplement),178,9,3,6,0,5,2,3,0,4,1,3,0
lewis|experimental history of the materia medica or of,1750_1799,(IA supplement),301,6,0,5,1,2,0,2,0,4,0,3,1
hewson|experimental inquiry into the properties of the blood,1750_1799,(IA supplement),98,2,0,1,1,1,0,0,1,1,0,1,0
harris|exposition of english insects including the several classes,1750_1799,(IA supplement),519,22,4,16,2,6,0,6,0,16,4,10,2
|historical narrative of the discovery of new holland,1750_1799,(IA supplement),63,5,0,5,0,2,0,2,0,3,0,3,0
seybert|inaugural dissertation being an attempt to disprove the,1750_1799,(IA supplement),95,4,0,3,1,0,0,0,0,4,0,3,1
stock|inaugural essay on the effects of cold upon,1750_1799,(IA supplement),19,2,0,2,0,2,0,2,0,0,0,0,0
rush|oration delivered february 4 1774 before the american,1750_1799,(IA supplement),49,5,0,5,0,3,0,3,0,2,0,2,0
fuessli|archives of entomology containing the history or ascertaining,1750_1799,(IA supplement),357,27,0,11,16,11,0,7,4,16,0,4,12
pennant|arctic zoology 1784 vol 1,1750_1799,(IA supplement),1200,96,1,93,2,51,1,50,0,45,0,43,2
pennant|arctic zoology 1784 vol 2,1750_1799,(IA supplement),1200,40,4,36,0,15,2,13,0,25,2,23,0
butler|arithmetical questions having for the most part a,1750_1799,(IA supplement),32,0,0,0,0,0,0,0,0,0,0,0,0
buffon|barr s buffon buffon s natural history containing,1750_1799,(IA supplement),538,132,2,109,21,51,1,42,8,81,1,67,13
|beauties of natural history or elements of zoography,1750_1799,(IA supplement),984,239,9,214,16,74,5,67,2,165,4,147,14
|british zoology fourth edition 1776 vol 3,1750_1799,(IA supplement),1002,76,5,50,21,15,4,10,1,61,1,40,20
|british zoology fourth edition 1776 vol 1,1750_1799,(IA supplement),1036,126,7,115,4,38,5,33,0,88,2,82,4
|british zoology fourth edition 1776 vol 2,1750_1799,(IA supplement),716,67,0,57,10,23,0,20,3,44,0,37,7
|british zoology fourth edition 1777 vol 4,1750_1799,(IA supplement),391,29,1,17,11,8,0,6,2,21,1,11,9
pennant|british zoology 1768 vol 1,1750_1799,(IA supplement),455,62,4,56,2,9,0,9,0,53,4,47,2
pennant|british zoology 1768 vol 2,1750_1799,(IA supplement),578,58,0,50,8,11,0,11,0,47,0,39,8
pennant|british zoology 1769 vol 3,1750_1799,(IA supplement),817,67,2,46,19,13,2,9,2,54,0,37,17
pennant|british zoology 1770 vol 4,1750_1799,(IA supplement),138,3,0,3,0,2,0,2,0,1,0,1,0
shaw|cimelia physica figures of rare and curious quadrupeds,1750_1799,(IA supplement),258,32,0,23,9,7,0,7,0,25,0,16,9
|curious and authentic memoirs concerning a late peace,1750_1799,(IA supplement),87,3,0,3,0,2,0,2,0,1,0,1,0
burt|delineation of curious foreign beasts and birds in,1750_1799,(IA supplement),53,4,0,4,0,1,0,1,0,3,0,3,0
boreman|description of above three hundred animals viz beasts,1750_1799,(IA supplement),365,55,0,50,5,10,0,9,1,45,0,41,4
heron|elegant extracts of natural history collected and revised,1750_1799,(IA supplement),749,102,1,96,5,47,0,47,0,55,1,49,5
fourcroy|elements of chemistry and natural history to which,1750_1799,(IA supplement),310,6,0,4,2,4,0,3,1,2,0,1,1
fourcroy|elements of natural history and of chemistry 1796,1750_1799,(IA supplement),154,2,0,0,2,2,0,0,2,0,0,0,0
fourcroy|elements of natural history and chemistry by m,1750_1799,(IA supplement),497,21,0,19,2,19,0,18,1,2,0,1,1
fordyce|elements of the practice of physic part 11,1750_1799,(IA supplement),34,4,0,4,0,2,0,2,0,2,0,2,0
fordyce|elements of the practice of physic in two,1750_1799,(IA supplement),72,6,0,3,3,5,0,3,2,1,0,0,1
|england illustrated or a compendium of the natural,1750_1799,(IA supplement),398,9,0,9,0,6,0,6,0,3,0,3,0
adams|essays on the microscope containing a practical description,1750_1799,(IA supplement),749,147,8,114,25,32,4,22,6,115,4,92,19
wilkinson|essays physiological and philosophical on the distortion of,1750_1799,(IA supplement),147,20,0,19,1,1,0,1,0,19,0,18,1
spilsbury|every lady and gentleman their own dentist as,1750_1799,(IA supplement),41,10,1,7,2,0,0,0,0,10,1,7,2
hewson|experimental inquiries part the third containing a description,1750_1799,(IA supplement),86,15,1,13,1,3,1,2,0,12,0,11,1
hunter|experiments on animals and vegetables with respect to,1750_1799,(IA supplement),24,5,0,1,4,3,0,1,2,2,0,0,2
caverhill|experiments on the cause of heat in living,1750_1799,(IA supplement),51,0,0,0,0,0,0,0,0,0,0,0,0
trimmer|fabulous histories designed for the instruction of children,1750_1799,(IA supplement),375,21,8,13,0,16,8,8,0,5,0,5,0
trimmer|fabulous histories designed for the struction of children,1750_1799,(IA supplement),398,21,4,17,0,16,3,13,0,5,1,4,0
anderson|five letters to sir joseph banks baronet on,1750_1799,(IA supplement),25,4,0,3,1,2,0,2,0,2,0,1,1
pontoppidan|natural history of norway in two parts translated,1750_1799,(IA supplement),1156,150,32,109,9,43,10,30,3,107,22,79,6
hume|four dissertations i the natural history of religion,1750_1799,(IA supplement),103,0,0,0,0,0,0,0,0,0,0,0,0
bladh|fundamenta entomologiae or an introduction to the knowledge,1750_1799,(IA supplement),104,25,1,13,11,4,0,4,0,21,1,9,11
pennant|genera of birds 1781,1750_1799,(IA supplement),222,30,0,27,3,6,0,5,1,24,0,22,2
moyes|heads of a course of lectures on the,1750_1799,(IA supplement),8,0,0,0,0,0,0,0,0,0,0,0,0
buffon|natural history of animals vegetables and minerals with,1750_1799,(IA supplement),505,156,4,109,43,63,3,37,23,93,1,72,20
buffon|buffon s natural history abridged including the history,1750_1799,(IA supplement),1200,363,1,318,44,80,0,73,7,283,1,245,37
buffon|natural history general and particular by the count,1750_1799,(IA supplement),1200,186,0,120,66,55,0,38,17,131,0,82,49
leclerc|system of natural history 1791 vol 1,1750_1799,(IA supplement),1113,291,0,248,43,101,0,89,12,190,0,159,31
leclerc|system of natural history 1791 vol 2,1750_1799,(IA supplement),1200,298,1,261,36,55,0,54,1,243,1,207,35
leclerc|barr s buffon buffon s natural history containing,1750_1799,(IA supplement),432,98,0,75,23,30,0,26,4,68,0,49,19
leclerc|natural history 1780 vol 1,1750_1799,(IA supplement),334,10,0,7,3,4,0,3,1,6,0,4,2
leclerc|natural history 1780 vol 2,1750_1799,(IA supplement),647,140,3,49,88,90,2,33,55,50,1,16,33
leclerc|natural history 1780 vol 3,1750_1799,(IA supplement),697,150,4,112,34,71,2,51,18,79,2,61,16
leclerc|natural history 1780 vol 4,1750_1799,(IA supplement),716,141,0,112,29,58,0,48,10,83,0,64,19
leclerc|natural history 1780 vol 5,1750_1799,(IA supplement),1084,156,1,124,31,51,0,41,10,105,1,83,21
leclerc|natural history 1780 vol 6,1750_1799,(IA supplement),1137,162,1,136,25,47,1,44,2,115,0,92,23
leclerc|natural history 1780 vol 7,1750_1799,(IA supplement),1115,161,1,110,50,48,1,36,11,113,0,74,39
leclerc|natural history 1780 vol 8,1750_1799,(IA supplement),947,77,3,43,31,24,3,13,8,53,0,30,23
leclerc|natural history general and particular by the count,1750_1799,(IA supplement),1091,96,2,50,44,38,2,23,13,58,0,27,31
leclerc|natural history 1785 vol 9,1750_1799,(IA supplement),342,9,1,6,2,7,1,4,2,2,0,2,0
leclerc|buffon s natural history abridged including the history,1750_1799,(IA supplement),1200,381,3,332,46,79,0,69,10,302,3,263,36
bontius|account of the diseases natural history and medicines,1750_1799,(IA supplement),121,2,0,2,0,1,0,1,0,1,0,1,0
beilby|history of british birds the figures engraved on,1750_1799,(IA supplement),418,87,5,79,3,15,1,13,1,72,4,66,2
donovan|illustration of british zoology on may 1 1799,1750_1799,(IA supplement),11,0,0,0,0,0,0,0,0,0,0,0,0
pennant|indian zoology second edition 1790,1750_1799,(IA supplement),175,9,1,7,1,2,1,1,0,7,0,6,1
linn|institutions of entomology being a translation of linn,1750_1799,(IA supplement),287,110,1,59,50,9,0,7,2,101,1,52,48
donovan|instructions for collecting and preserving various subjects of,1750_1799,(IA supplement),102,17,1,11,5,5,0,2,3,12,1,9,2
white|journal of a voyage to new south wales,1750_1799,(IA supplement),309,30,0,22,8,5,0,5,0,25,0,17,8
hamilton|letters concerning the natural history of the basaltes,1750_1799,(IA supplement),131,1,1,0,0,0,0,0,0,1,1,0,0
hamilton|letters concerning the northern coast of the county,1750_1799,(IA supplement),87,4,1,3,0,3,0,3,0,1,1,0,0
troil|letters on iceland containing observations on the natural,1750_1799,(IA supplement),138,11,0,11,0,7,0,7,0,4,0,4,0
sibly|magazine of natural history comprehending the whole science,1750_1799,(IA supplement),1200,189,5,158,26,59,3,54,2,130,2,104,24
thorley|enquiry into the nature order and government of,1750_1799,(IA supplement),228,37,7,30,0,25,6,19,0,12,1,11,0
adams|micrographia illustrata or the microscope explained in several,1750_1799,(IA supplement),522,112,4,87,21,24,1,15,8,88,3,72,13
smith|minor morals interspersed with sketches of natural history,1750_1799,(IA supplement),51,4,0,4,0,3,0,3,0,1,0,1,0
falconer|miscellaneous tracts and collections relating to natural history,1750_1799,(IA supplement),169,0,0,0,0,0,0,0,0,0,0,0,0
percival|moral and literary dissertations on the following subjects,1750_1799,(IA supplement),105,3,1,2,0,3,1,2,0,0,0,0,0
|natural history of birds fish insects and reptiles,1750_1799,(IA supplement),738,235,3,211,21,62,1,57,4,173,2,154,17
leclerc|natural history of birds fish insects and reptiles,1750_1799,(IA supplement),441,119,2,104,13,19,1,17,1,100,1,87,12
hunter|practical treatise on the diseases of the teeth,1750_1799,(IA supplement),61,3,0,3,0,0,0,0,0,3,0,3,0
raff|system of natural history 1796 vol 1,1750_1799,(IA supplement),849,196,13,154,29,68,6,52,10,128,7,102,19
raff|system of natural history 1796 vol 2,1750_1799,(IA supplement),1200,256,10,233,13,83,4,74,5,173,6,159,8
saunders|observations on the superior efficacy of the red,1750_1799,(IA supplement),40,0,0,0,0,0,0,0,0,0,0,0,0
trusler|on cruelty to animals 1796,1750_1799,(IA supplement),10,0,0,0,0,0,0,0,0,0,0,0,0
nicholson|on the conduct of man to inferior animals,1750_1799,(IA supplement),329,43,5,36,2,22,3,17,2,21,2,19,0
spallanzani|dissertations relative to the natural history of animals,1750_1799,(IA supplement),805,62,1,50,11,20,0,18,2,42,1,32,9
spallanzani|opuscoli di fisica animale e vegetabile english abridgments,1750_1799,(IA supplement),586,51,0,36,15,28,0,19,9,23,0,17,6
fothergill|ornithologia britannica or a list of all the,1750_1799,(IA supplement),107,5,0,5,0,4,0,4,0,1,0,1,0
berkenhout|outlines of the natural history of great britain,1750_1799,(IA supplement),1152,11,1,3,7,2,1,0,1,9,0,3,6
berkenhout|synopsis of the natural history of great britain,1750_1799,(IA supplement),318,6,0,1,5,1,0,0,1,5,0,1,4
parsons|philosophical observations on the analogy between the propagation,1750_1799,(IA supplement),283,65,31,27,7,33,21,7,5,32,10,20,2
whytt|physiological essays containing i an inquiry into the,1750_1799,(IA supplement),156,18,1,6,11,1,0,0,1,17,1,6,10
|proposals for publishing by subscription by peter hill,1750_1799,(IA supplement),12,0,0,0,0,0,0,0,0,0,0,0,0
sinclair|queries drawn up for the purpose of elucidating,1750_1799,(IA supplement),15,0,0,0,0,0,0,0,0,0,0,0,0
societyofantiquariesoflondon|queries proposed to gentlemen in the several parts,1750_1799,(IA supplement),9,0,0,0,0,0,0,0,0,0,0,0,0
nichols|queries proposed to the nobility gentry and clergy,1750_1799,(IA supplement),10,0,0,0,0,0,0,0,0,0,0,0,0
cordiner|remarkable ruins and romantic prospects of north britain,1750_1799,(IA supplement),168,7,0,7,0,7,0,7,0,0,0,0,0
warburton|remarks on mr david hume s essay on,1750_1799,(IA supplement),27,0,0,0,0,0,0,0,0,0,0,0,0
stona|remarks upon the natural history of religion by,1750_1799,(IA supplement),72,0,0,0,0,0,0,0,0,0,0,0,0
botanista|rural beauties or the natural history of the,1750_1799,(IA supplement),192,14,2,11,1,8,2,5,1,6,0,6,0
|select dissertations from the am nitates academic a,1750_1799,(IA supplement),164,7,0,5,2,4,0,2,2,3,0,3,0
home|six sketches on the history of man containing,1750_1799,(IA supplement),242,39,13,25,1,33,10,23,0,6,3,2,1
|spectacle de la nature or nature display d,1750_1799,(IA supplement),399,48,5,43,0,38,5,33,0,10,0,10,0
pluche|spectacle de la nature or nature display d,1750_1799,(IA supplement),569,120,38,80,2,56,22,32,2,64,16,48,0
shaw|speculum linnaeanum sive zoologice linnaeanae illustratio genus omne,1750_1799,(IA supplement),42,8,0,4,4,2,0,1,1,6,0,3,3
moyes|syllabus of a course of lectures on the,1750_1799,(IA supplement),14,1,0,1,0,1,0,1,0,0,0,0,0
pennant|synopsis of quadrupeds 1771,1750_1799,(IA supplement),937,88,1,77,10,10,1,9,0,78,0,68,10
pennant|history of quadrupeds 1781 vol 1,1750_1799,(IA supplement),856,69,3,58,8,28,3,22,3,41,0,36,5
pennant|history of quadrupeds 1781 vol 2,1750_1799,(IA supplement),683,74,1,67,6,19,1,18,0,55,0,49,6
maillet|telliamed english telliamed or discourses between an indian,1750_1799,(IA supplement),299,18,1,13,4,7,1,6,0,11,0,7,4
maillet|telliamed or discourses between an indian philosopher and,1750_1799,(IA supplement),332,16,3,10,3,7,3,4,0,9,0,6,3
pole|anatomical instructor or an illustration of the modern,1750_1799,(IA supplement),174,24,3,21,0,7,1,6,0,17,2,15,0
monro|anatomy of the human bones nerves and lacteal,1750_1799,(IA supplement),696,246,1,217,28,14,0,11,3,232,1,206,25
norden|antiquities natural history ruins and other curiosities of,1750_1799,(IA supplement),59,0,0,0,0,0,0,0,0,0,0,0,0
|art of making sugar under the heads of,1750_1799,(IA supplement),30,0,0,0,0,0,0,0,0,0,0,0,0
harris|aurelian or natural history of english insects namely,1750_1799,(IA supplement),368,53,7,46,0,21,1,20,0,32,6,26,0
|bird fancier s necessary companion and sure guide,1750_1799,(IA supplement),176,27,0,26,1,10,0,10,0,17,0,16,1
lewin|birds of great britain with their eggs accurately,1750_1799,(IA supplement),216,4,0,4,0,0,0,0,0,4,0,4,0
aikin|calendar of nature or youth s delightful companion,1750_1799,(IA supplement),82,9,0,8,1,6,0,5,1,3,0,3,0
rowlin|complete cow doctor or farmer s companion treating,1750_1799,(IA supplement),357,80,1,76,3,35,1,34,0,45,0,42,3
oswald|cry of nature or an appeal to mercy,1750_1799,(IA supplement),62,7,1,6,0,2,0,2,0,5,1,4,0
|emulation of the insects or a minister chosen,1750_1799,(IA supplement),19,2,0,2,0,2,0,2,0,0,0,0,0
bromwich|experienced bee keeper containing an essay on the,1750_1799,(IA supplement),128,25,0,25,0,20,0,20,0,5,0,5,0
|farmer s wife or complete country housewife containing,1750_1799,(IA supplement),144,16,0,16,0,9,0,9,0,7,0,7,0
|farmer s wife or the complete country housewife,1750_1799,(IA supplement),140,17,0,17,0,10,0,10,0,7,0,7,0
cox|fowler containing rules for taking every species of,1750_1799,(IA supplement),189,19,0,19,0,5,0,5,0,14,0,14,0
martin|general magazine of arts and sciences philosophical philological,1750_1799,(IA supplement),362,17,3,14,0,11,3,8,0,6,0,6,0
|hare or hunting incompatible with humanity written as,1750_1799,(IA supplement),10,1,0,1,0,1,0,1,0,0,0,0,0
yonge|husbandman s companion and gentleman s amusement containing,1750_1799,(IA supplement),115,19,0,19,0,4,0,4,0,15,0,15,0
lewin|insects of great britain systematically arranged accurately engraved,1750_1799,(IA supplement),290,25,0,24,1,3,0,2,1,22,0,22,0
white|natural history and antiquities of selborne in the,1750_1799,(IA supplement),718,74,3,69,2,21,0,20,1,53,3,49,1
|natural history of birds containing a variety of,1750_1799,(IA supplement),143,45,4,37,4,3,1,2,0,42,3,35,4
|natural history of birds 1791 vol 1,1750_1799,(IA supplement),298,77,6,64,7,11,1,9,1,66,5,55,6
|natural history of birds 1791 vol 2,1750_1799,(IA supplement),355,70,2,66,2,15,1,14,0,55,1,52,2
|natural history of birds 1791 vol 3,1750_1799,(IA supplement),367,82,2,77,3,16,2,13,1,66,0,64,2
|natural history of beasts compiled from the best,1750_1799,(IA supplement),499,137,5,126,6,42,4,37,1,95,1,89,5
buffon|natural history of birds from the french of,1750_1799,(IA supplement),1032,108,0,87,21,28,0,27,1,80,0,60,20
donovan|natural history of british birds or a selection,1750_1799,(IA supplement),129,3,0,2,1,0,0,0,0,3,0,2,1
hughes|natural history of barbados in ten books by,1750_1799,(IA supplement),632,104,15,81,8,38,7,29,2,66,8,52,6
jones|natural history of birds compiled from the best,1750_1799,(IA supplement),473,113,0,109,4,25,0,24,1,88,0,85,3
jones|natural history of beasts compiled from the best,1750_1799,(IA supplement),227,97,7,89,1,45,2,43,0,52,5,46,1
telltruth|natural history of birds by t tell truth,1750_1799,(IA supplement),108,17,0,16,1,0,0,0,0,17,0,16,1
hablitz|natural history of east tartary 1789,1750_1799,(IA supplement),187,10,1,8,1,6,1,5,0,4,0,3,1
martin|natural history of england or a description of,1750_1799,(IA supplement),459,23,0,22,1,11,0,11,0,12,0,11,1
|natural history of four footed beasts by t,1750_1799,(IA supplement),89,16,0,13,3,1,0,1,0,15,0,12,3
|natural history of insects compiled from swammerdam brookes,1750_1799,(IA supplement),1005,302,6,270,26,96,0,96,0,206,6,174,26
|natural history of many curious and uncommon zoophytes,1750_1799,(IA supplement),359,73,0,35,38,25,0,8,17,48,0,27,21
aikin|natural history of the year being an enlargement,1750_1799,(IA supplement),156,29,0,29,0,13,0,13,0,16,0,16,0
buffon|natural history of the horse to which is,1750_1799,(IA supplement),571,146,7,113,26,53,3,39,11,93,4,74,15
harris|natural history of the bible or a description,1750_1799,(IA supplement),455,56,4,48,4,20,2,16,2,36,2,32,2
hunter|natural history of the human teeth explaining their,1750_1799,(IA supplement),102,30,0,26,4,1,0,1,0,29,0,25,4
lettsom|natural history of the tea tree with observations,1750_1799,(IA supplement),40,0,0,0,0,0,0,0,0,0,0,0,0
williams|natural history of the mineral kingdom 1789 vol,1750_1799,(IA supplement),195,3,0,3,0,3,0,3,0,0,0,0,0
lettsom|naturalist s and traveller s companion containing instructions,1750_1799,(IA supplement),69,0,0,0,0,0,0,0,0,0,0,0,0
thompson|new and complete bird fancyer or bird fancyer,1750_1799,(IA supplement),117,9,1,8,0,4,0,4,0,5,1,4,0
smelliewilliammemberoftheroyalsocietyofedinburgh|philosophy of natural history by william smellie in,1750_1799,(IA supplement),806,299,5,237,57,136,2,104,30,163,3,133,27
smellie|philosophy of natural history by william smellie 1790,1750_1799,(IA supplement),1200,288,8,225,55,142,4,112,26,146,4,113,29
smellie|philosophy of natural history by william smellie member,1750_1799,(IA supplement),1200,369,3,318,48,184,1,160,23,185,2,158,25
neitherside|political squabble or a scramble for the loaves,1750_1799,(IA supplement),16,0,0,0,0,0,0,0,0,0,0,0,0
chnier|present state of the empire of morocco its,1750_1799,(IA supplement),163,14,0,13,1,12,0,11,1,2,0,2,0
kilner|rational brutes or talking animals by m pelham,1750_1799,(IA supplement),141,1,0,1,0,1,0,1,0,0,0,0,0
|reasonable animals a satyrical sketch as it performed,1750_1799,(IA supplement),39,0,0,0,0,0,0,0,0,0,0,0,0
|vermin killer being a compleat and necessary family,1750_1799,(IA supplement),170,8,0,8,0,2,0,2,0,6,0,6,0
peacock|visit for a week or hints on the,1750_1799,(IA supplement),139,16,5,11,0,4,1,3,0,12,4,8,0
|woody quiristers or the birds harmony in two,1750_1799,(IA supplement),15,0,0,0,0,0,0,0,0,0,0,0,0
demarvilleyoungladysintroductiontonaturalhistory|young lady s introduction to natural history 1766,1750_1799,(IA supplement),275,48,6,39,3,11,3,8,0,37,3,31,3
carver|three years travels through the interior parts of,1750_1799,(IA supplement),362,44,1,42,1,16,0,16,0,28,1,26,1
horrebov|natural history of iceland translated from the danish,1750_1799,(IA supplement),357,49,3,45,1,30,1,28,1,19,2,17,0
townson|tracts and observations in natural history and physiology,1750_1799,(IA supplement),165,41,1,33,7,8,0,7,1,33,1,26,6
smith|tracts relating to natural history by james edward,1750_1799,(IA supplement),166,15,7,6,2,5,2,2,1,10,5,4,1
faujasdestfond|travels in england scotland and the hebrides undertaken,1750_1799,(IA supplement),148,1,0,1,0,0,0,0,0,1,0,1,0
fortis|travels into dalmatia containing general observations on the,1750_1799,(IA supplement),466,27,1,26,0,16,0,16,0,11,1,10,0
ferber|travels through italy in the years 1771 and,1750_1799,(IA supplement),289,0,0,0,0,0,0,0,0,0,0,0,0
dillon|travels through spain with a view to illustrate,1750_1799,(IA supplement),330,20,1,19,0,10,1,9,0,10,0,10,0
miller|1776,1750_1799,(IA supplement),3,0,0,0,0,0,0,0,0,0,0,0,0
jones|zoologia ethica a disquisition concerning the mosaic distinction,1750_1799,(IA supplement),155,12,6,5,1,8,5,2,1,4,1,3,0
jamesedwardsmith|introductory discourse on the rise and progress of,1750_1799,(IA supplement),43,1,0,0,1,1,0,0,1,0,0,0,0
edmundlambert|iv observations relating to the migration of birds,1750_1799,(IA supplement),12,0,0,0,0,0,0,0,0,0,0,0,0
johnbrand|xvi on the latin terms used in natural,1750_1799,(IA supplement),3,0,0,0,0,0,0,0,0,0,0,0,0
thomasmarsham|xxiii observations on the insects that infested the,1750_1799,(IA supplement),28,1,0,1,0,0,0,0,0,1,0,1,0
lewin|birds of great britain systematically arranged accurately engraved,1750_1799,(IA supplement),149,13,0,11,2,0,0,0,0,13,0,11,2
thomaspennant|british zoology,1750_1799,(IA supplement),671,54,0,52,2,19,0,19,0,35,0,33,2
johntalbotdillon|travels through spain with a view to illustrate,1750_1799,(IA supplement),304,23,1,22,0,13,1,12,0,10,0,10,0
|voyage to southamerica describing at large the spanish,1750_1799,(IA supplement),330,40,0,40,0,17,0,17,0,23,0,23,0
thomaspennant|genera of birds,1750_1799,(IA supplement),212,37,0,34,3,4,0,4,0,33,0,30,3
|general natural history or new and accurate descriptions,1750_1799,(IA supplement),1200,57,0,16,41,39,0,9,30,18,0,7,11
|present state of the empire of morocco its,1750_1799,(IA supplement),85,1,0,1,0,1,0,1,0,0,0,0,0
comparisons|comparisons of structure in animals the hand and,1750_1799,(IA supplement),254,170,21,133,16,12,5,3,4,158,16,130,12
antoinefranoisdefourcroy|elements of chemistry and natural history to which,1750_1799,(IA supplement),443,93,0,48,45,30,0,15,15,63,0,33,30
georgeedwards|essays upon natural history and other miscellaneous subjects,1750_1799,(IA supplement),200,34,12,22,0,16,7,9,0,18,5,13,0
georgeedwards|gleanings of natural history exhibiting figures of quadrupeds,1750_1799,(IA supplement),631,16,0,13,3,2,0,2,0,14,0,11,3
thomasbewick|history of british birds volume 1,1750_1799,(IA supplement),460,93,6,83,4,22,2,19,1,71,4,64,3
drudrury|illustrations of natural history wherein are exhibited upwards,1750_1799,(IA supplement),386,32,0,21,11,0,0,0,0,32,0,21,11
ignazborn|john physiophilus s specimen of the natural history,1750_1799,(IA supplement),75,3,0,3,0,3,0,3,0,0,0,0,0
edwarddonovan|natural history of british insects explaining them in,1750_1799,(IA supplement),190,12,0,6,6,2,0,2,0,10,0,4,6
samuelward|natural history of fishes,1750_1799,(IA supplement),538,97,6,87,4,18,0,17,1,79,6,70,3
johnhunter|natural history of the human teeth explaining their,1750_1799,(IA supplement),146,40,0,37,3,2,0,2,0,38,0,35,3
monsherissantthostack|experiments made on a great number of living,1750_1799,(IA supplement),41,0,0,0,0,0,0,0,0,0,0,0,0
rbrocklesby|account of some experiments on the sensibility and,1750_1799,(IA supplement),10,0,0,0,0,0,0,0,0,0,0,0,0
arussel|account of four undescribed fishes of aleppo in,1750_1799,(IA supplement),13,0,0,0,0,0,0,0,0,0,0,0,0
atrembleytbirch|account of a work published in italian by,1750_1799,(IA supplement),8,0,0,0,0,0,0,0,0,0,0,0,0
makenside|observations on the origin and use of the,1750_1799,(IA supplement),7,1,0,1,0,0,0,0,0,1,0,1,0
jellis|account of the male and female cochineal insects,1750_1799,(IA supplement),9,0,0,0,0,0,0,0,0,0,0,0,0
drparsons|observations upon animals commonly called amphibious by authors,1750_1799,(IA supplement),15,10,3,7,0,4,1,3,0,6,2,4,0
|account of some peculiar advantages in the structure,1750_1799,(IA supplement),24,4,0,4,0,0,0,0,0,4,0,4,0
tharmersclark|remarks on the very different accounts that have,1750_1799,(IA supplement),26,0,0,0,0,0,0,0,0,0,0,0,0
tpennant|account of the different species of the birds,1750_1799,(IA supplement),26,5,0,4,1,1,0,0,1,4,0,4,0
whewsonwhunter|account of the lymphatic system in birds by,1750_1799,(IA supplement),15,1,0,1,0,0,0,0,0,1,0,1,0
whewsonwhunter|account of the lymphatic system in amphibious animals,1750_1799,(IA supplement),10,1,0,1,0,1,0,1,0,0,0,0,0
thodavies|letter from captain davies to john ellis esquire,1750_1799,(IA supplement),4,0,0,0,0,0,0,0,0,0,0,0,0
dcirillo|letter to dr william watson f r s,1750_1799,(IA supplement),6,0,0,0,0,0,0,0,0,0,0,0,0
tskuckhan|four letters from mr t s kuckhan to,1750_1799,(IA supplement),29,6,0,6,0,0,0,0,0,6,0,6,0
mrmullerrhabennet|observations on some bivalve insects found in common,1750_1799,(IA supplement),43,15,0,10,5,6,0,2,4,9,0,8,1
dbarrington|essay on the periodical appearing and disappearing of,1750_1799,(IA supplement),128,9,0,9,0,3,0,3,0,6,0,6,0
cgullet|letter from mr christopher gullet to matthew maty,1750_1799,(IA supplement),5,0,0,0,0,0,0,0,0,0,0,0,0
jrforster|account of the birds sent from hudson s,1750_1799,(IA supplement),127,7,0,7,0,5,0,5,0,2,0,2,0
jrforster|account of some curious fishes sent from hudson,1750_1799,(IA supplement),18,0,0,0,0,0,0,0,0,0,0,0,0
dbarrington|experiments and observations on the singing of birds,1750_1799,(IA supplement),78,4,0,4,0,2,0,2,0,2,0,2,0
